text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @AskCiti: @EmmaLManley We can arrange to contact you, pls DM type of acct, a phone # &amp; best time to call (No acct#s/PINs) ^RR",FALSE,0,NA,12/29/2014 19:25,FALSE,NA,5.50E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmmaLManley,1,TRUE,FALSE,NA,NA
@AskCiti Seriously I'm getting mad. It's been 74 hours and I haven't received a call from citi.,FALSE,1,AskCiti,12/29/2014 19:18,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xggmarie,0,FALSE,FALSE,NA,NA
@AskCiti What would be the address to mail a POA to? I was told that you won't accept e-mail; that the onlt last 6 mos &amp; has to be original,FALSE,0,AskCiti,12/29/2014 19:16,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UptonLabs,0,FALSE,FALSE,NA,NA
@AskCiti are you gonna call me yes or no?,FALSE,1,AskCiti,12/29/2014 19:13,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xggmarie,0,FALSE,FALSE,NA,NA
@citibank @askciti what is the email address to your corporate office I will not waste money I don't have sending mail to a PO box,FALSE,1,Citibank,12/29/2014 19:13,FALSE,NA,5.50E+17,80374332,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
@MelissaLeeCNBC VKON™ Ratings (57) @AskCiti; 300M+ Viewers via Qualitative DPRK-North Korea Crude Oil Deposits II:https://t.co/63RdGaDJcP,FALSE,0,MelissaLeeCNBC,12/29/2014 19:12,FALSE,5.50E+17,5.50E+17,1347071545,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",emmanuelheifa,1,FALSE,FALSE,NA,NA
@AskCiti  is there any way to talk to a real person for help?,FALSE,0,AskCiti,12/29/2014 19:09,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmmaLManley,0,FALSE,FALSE,NA,NA
@AskCiti Is it true you need to have any POA on record updated/resupplied every six months?,FALSE,0,AskCiti,12/29/2014 19:06,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UptonLabs,0,FALSE,FALSE,NA,NA
"@AskCiti I'm trying to send a message but system is down/temporarily unavailable and it won't go through, any idea when it will be working?",FALSE,0,AskCiti,12/29/2014 18:52,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jen_dev,0,FALSE,FALSE,NA,NA
"@AskCiti hi, im waiting for the call. Is there a number I can call and speak with someone who speak spanish?",FALSE,0,AskCiti,12/29/2014 18:42,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xggmarie,0,FALSE,FALSE,NA,NA
@AskCiti never dealt with that at Chase! Maybe I need to go back and close this acct.,FALSE,0,AskCiti,12/29/2014 18:35,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PhonzNYC,0,FALSE,FALSE,NA,NA
@AskCiti I don't think Citibank is going to work as my bank then if I'm being told to go somewhere else and long wait times.,FALSE,0,AskCiti,12/29/2014 18:34,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PhonzNYC,0,FALSE,FALSE,NA,NA
@AskCiti No need. But thanks for the offer.,FALSE,0,AskCiti,12/29/2014 18:33,FALSE,NA,5.50E+17,82151473,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UptonLabs,0,FALSE,FALSE,NA,NA
@AskCiti Thanks for this.....but still no contact and not solved. Really need service to be quicker.,FALSE,0,AskCiti,12/29/2014 18:31,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drpaulharrigan,0,FALSE,FALSE,NA,NA
@AskCiti and it doesn't help that location closes at 5! Are there any later locations open? I may close my acct over this.,FALSE,0,AskCiti,12/29/2014 18:29,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PhonzNYC,0,FALSE,FALSE,NA,NA
@AskCiti I was trying to get my account set up with a human there. They actually told me go to another location out of my way!,FALSE,0,AskCiti,12/29/2014 18:29,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PhonzNYC,0,FALSE,FALSE,NA,NA
@UptonLabs I can try to help with that. Please follow @AskCiti &amp; I can provide an email address to reach me. ^AH,FALSE,0,UptonLabs,12/29/2014 18:22,FALSE,5.50E+17,5.50E+17,19769962,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AskCiti,0,FALSE,FALSE,NA,NA
@AskCiti @Citibank @TopClassActions I'm willing to help you out warren j since you don't want to do your job at citibank.  Suing is good,FALSE,0,AskCiti,12/29/2014 18:19,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
@TopClassActions @AskCiti @Citibank warren j thinks a class action lawsuit is the best way to get citibank to handle my problem,FALSE,0,TopClassActions,12/29/2014 18:18,FALSE,NA,5.50E+17,20713800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
@Citibank @AskCiti warren j doesn't want to do his job so I need to send my email to someone above his pay grade,FALSE,0,Citibank,12/29/2014 18:16,FALSE,NA,5.50E+17,80374332,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
"@AskCiti i’ll go into a branch. last time i closed an account by phone it wasn’t closed, despite them assuring me it was! liars or idiots?",FALSE,0,AskCiti,12/29/2014 18:05,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",talkingtocactus,0,FALSE,FALSE,NA,NA
"@AskCiti you are at best moronic and at worst flat out lying. i’m not sure where the issue is, systems, people, who knows? but it’s BAD.",FALSE,0,AskCiti,12/29/2014 18:01,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",talkingtocactus,0,FALSE,FALSE,NA,NA
@AskCiti i spoke to soon. it got worse. you really are horrendous. awful. how do i go about closing ALL my accounts with you FOR GOOD?,FALSE,0,AskCiti,12/29/2014 18:00,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",talkingtocactus,0,FALSE,FALSE,NA,NA
"@AskCiti i doubt it, it seems like one dept has no idea what the other does and hence incompetence rules. i think i’m gonna switch banks",FALSE,0,AskCiti,12/29/2014 17:50,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",talkingtocactus,0,FALSE,FALSE,NA,NA
W'e're always happy to help! ^AH #custserv RT @LisaWooldridge @AskCiti Thank you! Fixed all the problems!,FALSE,2,NA,12/29/2014 17:40,FALSE,NA,5.50E+17,NA,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AskCiti,0,FALSE,FALSE,NA,NA
@AskCiti Thank you! Fixed all the problems!,FALSE,0,AskCiti,12/29/2014 17:38,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LisaWooldridge,0,FALSE,FALSE,NA,NA
RT @AskCiti: @LisaWooldridge Thanks for taking my call. Please feel free to reach out if you need any further help. ^CD,FALSE,0,NA,12/29/2014 17:37,FALSE,NA,5.50E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LisaWooldridge,1,TRUE,FALSE,NA,NA
@AskCiti DM'd you!,FALSE,0,AskCiti,12/29/2014 16:29,FALSE,5.49E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LisaWooldridge,0,FALSE,FALSE,NA,NA
"RT @AskCiti: @LisaWooldridge Sorry to hear this. I'd like to try &amp; turn things around for you. Pls DM acct type, ph #, &amp; best time to call …",FALSE,0,NA,12/29/2014 16:25,FALSE,NA,5.50E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LisaWooldridge,1,TRUE,FALSE,NA,NA
@AskCiti How long will this take?,FALSE,0,AskCiti,12/29/2014 16:04,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",martitaAcosta,0,FALSE,FALSE,0,0
@AskCiti Account type?? savings? based in Miami. +52 1 55 23414273,FALSE,0,AskCiti,12/29/2014 15:58,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",martitaAcosta,0,FALSE,FALSE,NA,NA
"@AskCiti I CANNOT find a way to get to my account online, and desperately need to.  You asked me to phone 605 335 2222 and it is not working",FALSE,0,AskCiti,12/29/2014 15:50,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",martitaAcosta,0,FALSE,FALSE,0,0
@AskCiti I got the same pre-approval letter 4 times on the same day. Pre-approval for a credit card,FALSE,0,AskCiti,12/29/2014 15:49,FALSE,5.49E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PATGlobe,0,FALSE,FALSE,NA,NA
"@AskCiti no, this is my first time setting up an account. The only thing I've done is activated my card.",FALSE,0,AskCiti,12/29/2014 15:33,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LBowls717,0,FALSE,FALSE,NA,NA
@PuertoPollito Hi! I can help you with that. Please follow @AskCiti and let me know when you are. I can DM an email address to you. ^AH,FALSE,0,PuertoPollito,12/29/2014 15:02,FALSE,5.50E+17,5.50E+17,107510299,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AskCiti,0,FALSE,FALSE,NA,NA
@AskCiti I'm trying to set up an online account to pay my credit card bill. Is there a way to change my secret question?,FALSE,0,AskCiti,12/29/2014 14:52,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LBowls717,0,FALSE,FALSE,NA,NA
@AskCiti : Thanks a ton :-),FALSE,0,AskCiti,12/29/2014 14:18,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",SavioCFC,0,FALSE,FALSE,NA,NA
@AskCiti ok thanks!,FALSE,0,AskCiti,12/29/2014 13:54,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tiapavo,0,FALSE,FALSE,NA,NA
@AskCiti NRA is what?,FALSE,0,AskCiti,12/29/2014 13:49,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AaronMartinson,0,FALSE,FALSE,NA,NA
@AskCiti So there isn't no way to open an account on line,FALSE,0,AskCiti,12/29/2014 13:42,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tiapavo,0,FALSE,FALSE,NA,NA
@AskCiti United States,FALSE,0,AskCiti,12/29/2014 13:29,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AaronMartinson,0,FALSE,FALSE,NA,NA
@AskCiti that'd be great. How do i do that with a galaxy s 5?,FALSE,0,AskCiti,12/29/2014 13:06,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ReaganPfifer,0,FALSE,FALSE,NA,NA
"@AskCiti Sorry, I'd like to open an account in Us, as non-resident",FALSE,0,AskCiti,12/29/2014 13:01,FALSE,5.50E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tiapavo,0,FALSE,FALSE,NA,NA
@AskCiti : Will the Android application be updated to #AndroidLollipop pretty soon? Because I seem to have immense problems while banking.,FALSE,0,AskCiti,12/29/2014 12:53,FALSE,NA,5.50E+17,82151473,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",SavioCFC,0,FALSE,FALSE,NA,NA
@AskCiti thanks! I'll give that a try and let you know!!,FALSE,0,AskCiti,12/29/2014 12:04,FALSE,5.49E+17,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anniem695,0,FALSE,FALSE,NA,NA
"@AskCiti can use my US passport to open a checking account, or do I have to have a state ID?",FALSE,0,AskCiti,12/29/2014 9:48,FALSE,NA,5.50E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AaronMartinson,0,FALSE,FALSE,NA,NA
@MileValue How quick does the Priority Pass card arrive after applying for Citi Prestige? CC @PointsToPointB @AskCiti,FALSE,0,MileValue,12/29/2014 9:21,FALSE,NA,5.49E+17,514435356,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",spark911uk,0,FALSE,FALSE,NA,NA
@AskCiti What are the requirement to set up US corporate bank account for Non US citizen? We already have a US company set up.,FALSE,0,AskCiti,12/29/2014 8:33,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CrymsonTec,0,FALSE,FALSE,NA,NA
@AskCiti 3rd fraud incident in 2 wks &amp; your reps won't let me talk to cust retention dept... Thanks for nothing after 8 years of loyalty,FALSE,0,AskCiti,12/29/2014 7:10,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robsturtz,0,FALSE,FALSE,NA,NA
@AskCiti my password works on my computer but not my phone. How can I get the mobile website to catch up?,FALSE,0,AskCiti,12/29/2014 5:09,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ReaganPfifer,0,FALSE,FALSE,NA,NA
@AskCiti I am again threatened by a Sridhar and an old mother is incapable of understanding the crime palakkad has committed,FALSE,0,AskCiti,12/29/2014 4:38,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pradeepxplorer,0,FALSE,FALSE,NA,NA
@AskCiti My life is in danger because of criminals in India / palakkad using a mother to manipulate my wealth..,FALSE,0,AskCiti,12/29/2014 4:37,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pradeepxplorer,0,FALSE,FALSE,NA,NA
@AskCiti Is there anyone I can speak to for a privately via DM about upgrading a card? I just have two small questions. Thanks! :),FALSE,0,AskCiti,12/29/2014 3:57,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",malimelnichenko,0,FALSE,FALSE,NA,NA
@AskCiti It worked in Firefox putting in http://t.co/JL9QsWdQd9. Not working in Chrome when I enter same...,FALSE,0,AskCiti,12/29/2014 1:58,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anniem695,0,FALSE,FALSE,NA,NA
"@AskCiti That works, but only in Firefox and it's messy. Doesn't work in Chrome at all. Even when I delete everything and start over!",FALSE,0,AskCiti,12/29/2014 1:55,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anniem695,0,FALSE,FALSE,NA,NA
"@AskCiti Frankly, the new site doesn't work for me at all,even with I clear everything and start over. No matter what browser...will try fon",FALSE,0,AskCiti,12/29/2014 1:51,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anniem695,0,FALSE,FALSE,NA,NA
Thank you! RT @sayhitobarb @askciti You guys are quick! Restarting browser helped.  Love this Twitter-service btw  #yourock #happyholidays,FALSE,0,NA,12/29/2014 0:36,FALSE,NA,5.49E+17,NA,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AskCiti,0,FALSE,FALSE,NA,NA
@askciti You guys are quick! Restarting browser helped.  Love this Twitter-service btw  #yourock #happyholidays,FALSE,0,AskCiti,12/29/2014 0:33,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",sayhitobarb,0,FALSE,FALSE,NA,NA
@AskCiti do you support OS X Yosemite / Safari 7.1 for the web? Was having some lag earlier,FALSE,0,AskCiti,12/29/2014 0:26,FALSE,NA,5.49E+17,82151473,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",sayhitobarb,0,FALSE,FALSE,NA,NA
@AskCiti no phone until tomorrow - will call then,FALSE,0,AskCiti,12/28/2014 22:46,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bigbadchad74,0,FALSE,FALSE,NA,NA
@AskCiti I'm in Paris w/ a blocked Citibank MC - can you help?,FALSE,0,bigbadchad74,12/28/2014 22:32,FALSE,5.49E+17,5.49E+17,1067082900,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bigbadchad74,0,FALSE,FALSE,NA,NA
@AskCiti,FALSE,0,AskCiti,12/28/2014 22:26,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bigbadchad74,0,FALSE,FALSE,NA,NA
@AskCiti can i get a follow plz bi gfan of urs plz,FALSE,0,AskCiti,12/28/2014 22:15,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CousinGrande,0,FALSE,FALSE,NA,NA
@AskCiti he controls his fathers account as his father is in a hospice.,FALSE,0,AskCiti,12/28/2014 21:15,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DeevElliott,0,FALSE,FALSE,NA,NA
"@AskCiti I'm sending you his sons information, so please contact him.",FALSE,0,AskCiti,12/28/2014 21:11,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DeevElliott,0,FALSE,FALSE,NA,NA
RT @AskCiti: @dominicannmami I'm terribly sorry 4 the experience you've had. I'd like to try &amp; assist you with any acct issue. Pls let me k…,FALSE,0,NA,12/28/2014 20:53,FALSE,NA,5.49E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dominicannmami,1,TRUE,FALSE,NA,NA
@WINDmobile @TMobileHelp @TMobile @AskCiti @ChaseSupport @YahooCare @CoxHelp @bankofamarica@stevendsouza@fordcanadaservice please follow me,FALSE,0,WINDmobile,12/28/2014 19:34,FALSE,NA,5.49E+17,55248386,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Emran_Shash,0,FALSE,FALSE,NA,NA
RT @avg8: Sunday Shout Out for @AskCiti service. Thank you for everything.,FALSE,0,NA,12/28/2014 18:37,FALSE,NA,5.49E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",CA_Stockton,1,TRUE,FALSE,NA,NA
@AskCiti your customer service dept should've helped. I'll pay the absurd amount and never use Citibank again,FALSE,0,AskCiti,12/28/2014 14:42,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Argiamarie,0,FALSE,FALSE,NA,NA
@AskCiti Thought you were closed on Sundays...,FALSE,0,AskCiti,12/28/2014 14:24,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FelixZacharyDad,0,FALSE,FALSE,NA,NA
@AskCiti I have been charged service tax on my credit card bill. May I know what it is for ? My mobile number is 9833745644.,FALSE,0,AskCiti,12/28/2014 14:14,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",prashantsmahale,0,FALSE,FALSE,NA,NA
"@AskCiti - Virtual Account Numbers web client not working - ""Error Allocating Virtual Account Number due to error creating xref"".",FALSE,0,AskCiti,12/28/2014 6:37,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",brucery,0,FALSE,FALSE,NA,NA
Thanking @AskCiti for being very professionals and for taking the time to assist me via twitter. Greetings!,FALSE,0,NA,12/28/2014 3:25,FALSE,NA,5.49E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",suncinfernando,0,FALSE,FALSE,NA,NA
"@AskCiti did not get any assistance by phone in order to get my username via email. Will DM you right away, thanks in advance.",FALSE,0,AskCiti,12/28/2014 2:34,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",suncinfernando,0,FALSE,FALSE,NA,NA
"@AskCiti Appreciate the message, but I revised it after I included you in it. I resolved the issue with @Citibank a week or so ago. Thanks!",FALSE,0,AskCiti,12/28/2014 1:39,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elibby01,0,FALSE,FALSE,NA,NA
@AskCiti it is a colombian account,FALSE,0,AskCiti,12/27/2014 22:27,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",migueljaramillo,0,FALSE,FALSE,NA,NA
@AskCiti CITI WOULD RATHER I COMMIT SUCIDE THEN PAYOFF THE ACCOUNT THEY ARE SUPPOSE TO UNDER THE PROTECTION PLAN I PAID FOR,FALSE,0,AskCiti,12/27/2014 19:24,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
@AskCiti WHO DO I NEED TO SUE FIRST,FALSE,0,AskCiti,12/27/2014 19:19,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
@AskCiti now you assholes want to say it started july 13 so you don't have to pay off my account do to my disability,FALSE,0,AskCiti,12/27/2014 19:19,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
"@AskCiti I have proof my coverage started july 12, 2012",FALSE,0,AskCiti,12/27/2014 19:18,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
@AskCiti why are you guys lying about my coverage under payment safegaurd....,FALSE,0,AskCiti,12/27/2014 19:18,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ConsumerTalk14,0,FALSE,FALSE,NA,NA
@AskCiti my card is not working for withdrawals and both th Int and Mobile show my balance as 0,FALSE,0,AskCiti,12/27/2014 18:20,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",migueljaramillo,0,FALSE,FALSE,NA,NA
@AskCiti just sent a dm tnx,FALSE,0,AskCiti,12/27/2014 17:49,FALSE,NA,5.49E+17,82151473,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",jaykid007,0,FALSE,FALSE,0,0
RT @emmanuelheifa: @MelissaLeeCNBC @JackieDeAngelis VKON™ Ratings (56) @AskCiti; 50M+ Viewers via @carmenelectra &amp; @CarlosMBorbon Job:https…,FALSE,0,NA,12/27/2014 17:25,FALSE,NA,5.49E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CarlosMBorbon,1,TRUE,FALSE,NA,NA
@MelissaLeeCNBC @JackieDeAngelis VKON™ Ratings (56) @AskCiti; 50M+ Viewers via @carmenelectra &amp; @CarlosMBorbon Job:https://t.co/QRPNzxdMj0,FALSE,0,MelissaLeeCNBC,12/27/2014 17:23,FALSE,5.49E+17,5.49E+17,1347071545,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",emmanuelheifa,1,FALSE,FALSE,NA,NA
@AskCiti Are they open today?,FALSE,0,AskCiti,12/27/2014 17:05,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kkriescher,0,FALSE,FALSE,NA,NA
@AskCiti I just recently applied for Citi Diamond Preferred. Can I get a reconsideration for my app?,FALSE,0,AskCiti,12/27/2014 16:50,FALSE,NA,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kkriescher,0,FALSE,FALSE,NA,NA
"@AskCiti   but can`t get access to my online account?
what, calls are also unaccessable... could u please give me official e-mail of tto",FALSE,0,AskCiti,12/27/2014 16:01,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",coba_uz,0,FALSE,FALSE,NA,NA
"@AskCiti  hallo, I am your customer from USA.Now, i m in Uzbekistan. Wanted to make  transfer freom my savings to credit account within Cit",FALSE,0,AskCiti,12/27/2014 15:59,FALSE,5.49E+17,5.49E+17,82151473,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",coba_uz,0,FALSE,FALSE,NA,NA
"@AskCiti Is the Citibank Swift code you provided via NY routing number,the correct Swift code to wire funds to my San Francisco Citibk acct?",FALSE,0,slimmerPQ,12/27/2014 14:11,FALSE,5.49E+17,5.49E+17,19925737,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",slimmerPQ,0,FALSE,FALSE,NA,NA
