"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@ChaseSupport Thank you for helping out! You guys are the best :)",FALSE,0,"ChaseSupport",2015-01-14 01:23:28,FALSE,"555097206395764736","555097822690037760","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jennygurvich",0,FALSE,FALSE,NA,NA
"@ChaseSupport I'm following you not sure you're following me.",FALSE,0,"ChaseSupport",2015-01-14 01:05:20,FALSE,"555077023769837568","555093258506756096","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slickta",0,FALSE,FALSE,"-122.33743326","37.57762139"
"@ChaseSupport What should I do, in order to be able to use the coupon to open the account in your banking branch.",FALSE,0,"cop2550",2015-01-14 01:02:53,FALSE,"555072879508086784","555092641612697600","2417347014","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cop2550",0,FALSE,FALSE,NA,NA
"@ChaseSupport I tried to open the new accounts using these coupon, but was told that the coupon was not invalid.",FALSE,0,"cop2550",2015-01-14 01:02:12,FALSE,"555072879508086784","555092468782211072","2417347014","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cop2550",0,FALSE,FALSE,NA,NA
"@ChaseSupport Once again, fraudulent activity on my account and NO ONE seems to know how to help resolve, 4 reps, 30+ minutes #noresolution",FALSE,0,"ChaseSupport",2015-01-14 00:58:38,FALSE,NA,"555091573613285376","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peloquingirl",0,FALSE,FALSE,NA,NA
"@ChaseSupport Followed!",FALSE,0,"ChaseSupport",2015-01-14 00:53:29,FALSE,"555089263168356352","555090275471998976","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jennygurvich",0,FALSE,FALSE,NA,NA
"@ChaseSupport Been trying many Chase Phone numbers like 1-800-432-3117 getting static and circuits are busy?  Problems?",FALSE,0,"ChaseSupport",2015-01-14 00:40:29,FALSE,NA,"555087005361528832","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ron_Harris",0,FALSE,FALSE,NA,NA
"@ChaseSupport Yes. I shouldn't be asked for the same shit twice.",FALSE,0,"ChaseSupport",2015-01-14 00:34:56,FALSE,"555082723296296960","555085607219646464","274789264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OverlordDarrell",0,FALSE,FALSE,NA,NA
"@ChaseSupport Thanks, if I get anything else I will just forward it",FALSE,0,"ChaseSupport",2015-01-14 00:29:47,FALSE,"555079960491470848","555084312286994432","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CrystalsBC",0,FALSE,FALSE,NA,NA
"@OverlordDarrell If only @ChaseSupport was the only firm suffering from this issue. What's the point, really.",FALSE,0,"OverlordDarrell",2015-01-14 00:23:28,FALSE,"555073920521736192","555082720020152320","30012443","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","codyhaskell",0,FALSE,FALSE,NA,NA
"@ChaseSupport I bank with @bankofamerica why can't I receive eBills from you?  am I missing something?",FALSE,0,"ChaseSupport",2015-01-14 00:07:49,FALSE,NA,"555078782798032896","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kennykhlee",0,FALSE,FALSE,NA,NA
"@ChaseSupport I am on the phone with someone right now.",FALSE,0,"ChaseSupport",2015-01-14 00:04:09,FALSE,"555077205580349440","555077861275865088","274789264","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mattbaehr",0,FALSE,FALSE,NA,NA
"@ChaseSupport I'll give a call and if need further assistance , I'll let you know. 
Thanks !",FALSE,0,"ChaseSupport",2015-01-13 23:58:25,FALSE,"555076188612608000","555076419035095040","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fannyvbs",0,FALSE,FALSE,NA,NA
"Call @ChaseSupport and punch in your acct# and zip code to get to a person. Get to a person, immediately get asked for acct# and zip again.",FALSE,0,NA,2015-01-13 23:48:30,FALSE,NA,"555073920521736192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OverlordDarrell",0,FALSE,FALSE,NA,NA
"@ChaseSupport Already spoke to cust.service -told me no one can help &amp; that's the way it is (Slate Card) which prompted me to tweet about it",FALSE,0,"ChaseSupport",2015-01-13 23:47:24,FALSE,"554765266916495360","555073647443181568","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AkiSolomos",0,FALSE,FALSE,NA,NA
"@ChaseSupport Already spoke to cust.service -told me no one can help and that's the way it is (Slate Card) which prompted me to tweet it.",FALSE,0,"ChaseSupport",2015-01-13 23:46:16,FALSE,"554814725910171648","555073360548618240","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AkiSolomos",0,FALSE,FALSE,NA,NA
"@ChaseSupport : I got this $200/200 checking /saving Bonus coupon from the mail, but when I tried to use it, was told it is invalid, why?",FALSE,0,"ChaseSupport",2015-01-13 23:44:21,FALSE,NA,"555072879508086784","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cop2550",0,FALSE,FALSE,NA,NA
"@ChaseSupport I got a new Sapphire Preferred card yesterday. I am trying to add it to my account but am getting Error 2001. Please help.",FALSE,0,"ChaseSupport",2015-01-13 23:39:35,FALSE,NA,"555071679735820288","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jennygurvich",0,FALSE,FALSE,NA,NA
"@ChaseSupport it's a serious question. I have been trying to talk to a human for 30+ minutes",FALSE,0,"ChaseSupport",2015-01-13 23:29:38,FALSE,NA,"555069174859325440","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thepinata",0,FALSE,FALSE,NA,NA
"@ChaseSupport what number do I call if I am going abroad and need $$$ ? #help",FALSE,0,"ChaseSupport",2015-01-13 23:21:01,FALSE,NA,"555067006882287616","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thepinata",0,FALSE,FALSE,NA,NA
"@ChaseSupport It was an online customer service agent for my biz Visa. Didn't get her name. :) But how nice of you to follow up! :)",FALSE,0,"ChaseSupport",2015-01-13 23:06:51,FALSE,"555061971721412608","555063440927363072","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PawsPR",0,FALSE,FALSE,NA,NA
"@ChaseSupport Overnight a check to a merchant please!",FALSE,0,"ChaseSupport",2015-01-13 23:06:47,FALSE,"555056110575845376","555063424083038208","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pasql",0,FALSE,FALSE,NA,NA
"@ChaseSupport 
Is there a customer support phone number that I can call regarding my reservation through Ultimate Rewards program",FALSE,0,"ChaseSupport",2015-01-13 22:58:19,FALSE,"555059202415026176","555061292869103616","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anntruckee",0,FALSE,FALSE,NA,NA
"@ChaseSupport I have a mortgage and 2 credit cards with you. How can I not open a checking account online or over the phone?",FALSE,0,"ChaseSupport",2015-01-13 22:55:51,FALSE,NA,"555060670572793856","274789264","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mattbaehr",0,FALSE,FALSE,NA,NA
"@ChaseSupport  is it possible to activate a debit card outside the american soil?",FALSE,0,"ChaseSupport",2015-01-13 22:53:09,FALSE,NA,"555059994979475456","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fannyvbs",0,FALSE,FALSE,NA,NA
"@ChaseSupport Sending you a DM now.",FALSE,0,"ChaseSupport",2015-01-13 22:50:19,FALSE,"555046657080176640","555059281502814208","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DiyaMarketing",0,FALSE,FALSE,NA,NA
"RT @ChaseSupport: @dendenator 1/2 We would still like to put you in contact with a rep from our Auto Loan Dept to address this. If you'd li…",FALSE,0,NA,2015-01-13 22:47:39,FALSE,NA,"555058607281405952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","pointgigs",2,TRUE,FALSE,NA,NA
"RT @ChaseSupport: @dendenator 1/2 We would still like to put you in contact with a rep from our Auto Loan Dept to address this. If you'd li…",FALSE,0,NA,2015-01-13 22:35:04,FALSE,NA,"555055441890529280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","businesstoken",2,TRUE,FALSE,NA,NA
"@ChaseSupport 
I book flight yesterday through Ultimate rewards, confirmation i# M9495139. I never received a confirmation email.",FALSE,0,"ChaseSupport",2015-01-13 22:05:04,FALSE,"554971266898464768","555047890981511168","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anntruckee",0,FALSE,FALSE,NA,NA
"@ChaseSupport Hi could you please DM me? I received an email from someone that ""says"" he is from your bank and would like to verify. Thanks!",FALSE,0,"ChaseSupport",2015-01-13 22:03:02,FALSE,NA,"555047381054418944","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CrystalsBC",0,FALSE,FALSE,NA,NA
"@ChaseSupport Your emails aren’t working. I earned more than 54 points yesterday, let alone an entire year. http://t.co/4aXFnWifGE",FALSE,0,"ChaseSupport",2015-01-13 21:47:43,FALSE,NA,"555043525558280192","274789264","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","btbrooks",0,FALSE,FALSE,"0","0"
"@ChaseSupport Following..",FALSE,0,"ChaseSupport",2015-01-13 21:41:11,FALSE,"555037447902736384","555041880489345024","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chaos2tw",0,FALSE,FALSE,NA,NA
"@ChaseSupport My insurance company is recommending I sign a ""direction to pay"" since I'll be traveling for a week. Will that still work?",FALSE,0,"ChaseSupport",2015-01-13 21:33:22,FALSE,"555035161184993280","555039913268490240","274789264","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dendenator",0,FALSE,FALSE,NA,NA
"@ChaseSupport Did you remove the ability to send checks online? I can't seem to find it, and would rather not have to go into a branch!",FALSE,0,"ChaseSupport",2015-01-13 21:31:26,FALSE,NA,"555039427173830656","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pasql",0,FALSE,FALSE,NA,NA
"@ChaseSupport I actually ended up calling in and spoke to someone on the help line.",FALSE,0,"ChaseSupport",2015-01-13 21:07:35,FALSE,"555033310326685696","555033424533389312","274789264","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dendenator",0,FALSE,FALSE,NA,NA
"RT @Barclaycard: @janiobi @ChaseSupport If you need anything Amy just contact my Barclaycard US, @AskBCUS they'll help. ^TM",FALSE,0,NA,2015-01-13 20:42:36,FALSE,NA,"555027139318145024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janiobi",1,TRUE,FALSE,NA,NA
"@heyjupiter21 I am sorry to hear that. I am worried about that happening now.@ChaseSupport",FALSE,0,"heyjupiter21",2015-01-13 20:38:12,FALSE,"554930885406236672","555026031258894336","273244660","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EndsForeclosure",0,FALSE,FALSE,NA,NA
"@janiobi @ChaseSupport If you need anything Amy just contact my Barclaycard US, @AskBCUS they'll help. ^TM",FALSE,0,"janiobi",2015-01-13 20:30:12,FALSE,"5.55022449109e+17","555024019322580992","21778693","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","Barclaycard",1,FALSE,FALSE,NA,NA
"@ChaseSupport I still get no answers from Chase. You must be the most complicated bank there is. Not even escalation can get an answer!",FALSE,0,"ChaseSupport",2015-01-13 20:26:51,FALSE,"539791828326035456","555023177118928896","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatriciaNchamp",0,FALSE,FALSE,NA,NA
".@ChaseSupport just DMd you. I have now contacted you for 4th time about issue. Let's see what you can do before I go back to @Barclaycard",FALSE,0,"ChaseSupport",2015-01-13 20:23:58,FALSE,"555003586728701952","5.55022449109e+17","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janiobi",0,FALSE,FALSE,NA,NA
"@ChaseSupport I have a leased vehicile andw as in an accident. Do I need to contact you guys?",FALSE,0,"ChaseSupport",2015-01-13 20:05:12,FALSE,NA,"555017725547139072","274789264","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dendenator",0,FALSE,FALSE,NA,NA
"@ChaseSupport it would bring your app up to date with the other financial apps I use like AMEX. Please prioritize! Thanks",FALSE,1,"ChaseSupport",2015-01-13 19:16:05,FALSE,"555005096137068544","555005365956272128","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jrobinson82",0,FALSE,FALSE,NA,NA
"@ChaseSupport Thanks for your help - I'll make sure I have that documentation with me - thanks for your help.",FALSE,0,"ChaseSupport",2015-01-13 19:11:09,FALSE,"555003497880764416","555004123561881600","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adie_Knight",0,FALSE,FALSE,NA,NA
"I have to say...calling a bank shouldn't make me this happy. Thank you @ChaseSupport for always being amazing! #CustomerService #bank",FALSE,0,NA,2015-01-13 19:02:36,FALSE,NA,"555001973658099712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Izntshe_lovelee",0,FALSE,FALSE,NA,NA
"@ChaseSupport is it safe to use my chase account on Apps like Mint and Level ?",FALSE,0,"ChaseSupport",2015-01-13 18:54:46,FALSE,NA,"554999999818248192","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Yashiiowns",0,FALSE,FALSE,NA,NA
"@chasesupport 
Been waiting on my card for &gt;1 week when I was told next day shipping! Have a trip this weekend and want to use the card….",FALSE,0,"ChaseSupport",2015-01-13 18:16:59,FALSE,NA,"554990491285340160","274789264","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","rick_cassidy",0,FALSE,FALSE,NA,NA
"@ChaseSupport seems to be confusion @SouthwestAir said they were being mailed in waves and 2 be patient. Have Premier Card-same as husband.",FALSE,0,"ChaseSupport",2015-01-13 18:05:27,FALSE,"554750926352023552","554987589602910208","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jayhawk_Linda",0,FALSE,FALSE,NA,NA
"RT @ChaseSupport: We’re back and would love to help with your banking questions today. We only request that you take off your mittens befor…",FALSE,0,NA,2015-01-13 17:11:50,FALSE,NA,"554974096866283520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","firsttimegrammy",1,TRUE,FALSE,NA,NA
"@ChaseSupport Hi - I'm going to be living in Chicago for 6 months (B1 Visa so no SSN) - am I able to get a basic bank account?",FALSE,0,"ChaseSupport",2015-01-13 16:38:46,FALSE,NA,"554965777758306304","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adie_Knight",0,FALSE,FALSE,NA,NA
"@ChaseSupport is adding Touch ID support to your iOS app on the product roadmap?",FALSE,0,"ChaseSupport",2015-01-13 16:26:11,FALSE,NA,"554962609871798272","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jrobinson82",0,FALSE,FALSE,NA,NA
"@ChaseSupport Does the Chase Sapphire Preferred still receive triple points at restaurants on the first Friday of each month?",FALSE,0,"ChaseSupport",2015-01-13 15:47:10,FALSE,NA,"554952792784130048","274789264","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Gaffadin",0,FALSE,FALSE,NA,NA
".@ChaseSupport Your customer support is terrible.",FALSE,4,NA,2015-01-13 13:15:15,FALSE,NA,"554914558574227456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","janiobi",0,FALSE,FALSE,NA,NA
"@ChaseSupport Hey, Chase, I need helppppp!",FALSE,0,"ChaseSupport",2015-01-13 10:53:47,FALSE,NA,"554878958098190336","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmfanelli",0,FALSE,FALSE,NA,NA
"@ChaseSupport Case Insenstive passwords are BAD for your user's security. Please Fix it! Even better, use FIDO: https://t.co/Vc0oFbaI9J",FALSE,0,"ChaseSupport",2015-01-13 10:29:30,FALSE,NA,"554872846733021184","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edalquist",0,FALSE,FALSE,NA,NA
"can @ChaseSupport  help me get @verified thanks to my run to @ChipotleTweets  today? I mean come on. I make beautiful music!",FALSE,1,NA,2015-01-13 09:55:01,FALSE,NA,"554864168067940352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","who_smoth",0,FALSE,FALSE,NA,NA
"@ChaseSupport 
Please send me a Direct Message
Thanks",FALSE,0,"ChaseSupport",2015-01-13 09:19:48,FALSE,NA,"554855305520377856","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AbdulSheir1",0,FALSE,FALSE,NA,NA
"@ChaseSupport 
Hello,

Please contact me regarding a problem with my Ultimate Rewards.
Thanks,
Abdul @AbdulSheir1",FALSE,0,"ChaseSupport",2015-01-13 09:13:19,FALSE,NA,"554853676469485568","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AbdulSheir1",0,FALSE,FALSE,NA,NA
"@ChaseSupport I had an account. You stranded me in DC. I have moved to NY where you have branches. I would like to clear  up the account",FALSE,0,"ChaseSupport",2015-01-13 07:57:28,FALSE,"554642456583868416","554834588460400640","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WolfgangGraham",0,FALSE,FALSE,NA,NA
"“@ChaseSupport: @kidnapped1979 ^EN are my initials. My name is Erin. Chase Bank is a part of JPMorgan Chase &amp; Co as a whole. ^EN” scum bags",FALSE,0,"ChaseSupport",2015-01-13 07:45:58,FALSE,"524267444308045824","554831691572064256","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kjacklaw",0,FALSE,FALSE,"-84.20412379","34.08626713"
"“@ChaseSupport:  BULLSHIT You can send your tax bill to JPMorgan Chase Bank, NA,: Tax Department, PO Box 961227, Ft. Worth, TX 76161. ^SG”",FALSE,0,"ChaseSupport",2015-01-13 07:39:32,FALSE,"531841845610168320","554830072067407872","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kjacklaw",0,FALSE,FALSE,"-84.20410264","34.08629853"
"@ChaseSupport Thank You, It makes it a lot harder when you get direct deposit and need cash. I appreciate it",FALSE,0,"ChaseSupport",2015-01-13 07:37:40,FALSE,"554820559037800448","554829603370713088","274789264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InqriMena",0,FALSE,FALSE,NA,NA
"@ChaseSupport where are you all located?",FALSE,0,"ChaseSupport",2015-01-13 07:28:26,FALSE,"554820753489944576","554827279545942016","274789264","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","lshaw52",0,FALSE,FALSE,NA,NA
"@ChaseSupport Apparently only helps during business hours. What are us West Coasters to do?",FALSE,0,"ChaseSupport",2015-01-13 07:26:49,FALSE,NA,"554826873344372736","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katiiieeadams",0,FALSE,FALSE,NA,NA
"@ChaseSupport I purchased through the UR mall (Omaha Steaks) on 12/16 and haven't seen the bonus points post yet, how long before they show?",FALSE,0,"ChaseSupport",2015-01-13 07:24:54,FALSE,NA,"554826392211570688","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","C_A_Mattingly",0,FALSE,FALSE,NA,NA
"@ChaseSupport cool nite!",FALSE,0,"ChaseSupport",2015-01-13 07:20:08,FALSE,"554820753489944576","554825190983868416","274789264","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","donnawildcat",0,FALSE,FALSE,NA,NA
"@ChaseSupport Yay! I love pom poms. Good night.",FALSE,0,"ChaseSupport",2015-01-13 07:05:34,FALSE,"554820753489944576","554821524587569152","274789264","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","AndreaKcc",0,FALSE,FALSE,NA,NA
"@ChaseSupport left work 1 hr early to open an account. Not even a customer yet &amp; not sure I would want to be w/ that type of service",FALSE,0,"ChaseSupport",2015-01-13 07:01:26,FALSE,NA,"554820487004422144","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katiiieeadams",0,FALSE,FALSE,NA,NA
"@ChaseSupport Frustrated w/ lack of customer service. Told to arrive by 5:45 to open new biz account. Arrive at 5:45, no one there to help",FALSE,0,"ChaseSupport",2015-01-13 07:00:00,FALSE,NA,"554820125677715456","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katiiieeadams",0,FALSE,FALSE,NA,NA
"@ChaseSupport  Hello . I'm a chase customer and I am currently overseas , I may have forgotten my user ID /password but when",FALSE,0,"ChaseSupport",2015-01-13 06:40:41,FALSE,NA,"554815262479114240","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Matt29Nyc",0,FALSE,FALSE,NA,NA
"@ChaseSupport I'd like to know why I have to reset my password EVERY time I try to log into my Chase Sapphire account. This is ridiculous!",FALSE,0,"ChaseSupport",2015-01-13 06:14:14,FALSE,NA,"554808606554456064","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DiyaMarketing",0,FALSE,FALSE,NA,NA
"@ChaseSupport I forgot my QuickPay credentials. How can I get it back? I see the reset option for Chase customers but not for non customers.",FALSE,0,"ChaseSupport",2015-01-13 05:47:14,FALSE,NA,"554801814126993408","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","swagatab",0,FALSE,FALSE,NA,NA
"@ChaseSupport spent over an hour trying to get it to work, but never could. The ordering system seems to be way out of date.",FALSE,0,"ChaseSupport",2015-01-13 05:39:37,FALSE,"554791687592370176","554799897375817728","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snappy316",0,FALSE,FALSE,NA,NA
"@ChaseSupport yes, but never was able to preview them. Apparently the Java applet is not up to Java's new sec standards. Hope they come ok!",FALSE,0,"ChaseSupport",2015-01-13 05:38:04,FALSE,"554791687592370176","554799505179037696","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snappy316",0,FALSE,FALSE,NA,NA
"Having ill feelings towards @Chase today hopefully @ChaseSupport can help",FALSE,0,NA,2015-01-13 05:25:27,FALSE,NA,"554796331131469824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__AllThatJaz",0,FALSE,FALSE,NA,NA
"@ChaseSupport thank you. I sent the DM.",FALSE,0,"ChaseSupport",2015-01-13 05:22:01,FALSE,"554741359710851072","554795464630226944","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_heymynameisNAY",0,FALSE,FALSE,NA,NA
"RT @ChaseSupport: @iambmac It was my pleasure! Besides, it is too cold to be out where you were. Tweet us again for assistance! #Gobuckeyes…",FALSE,0,NA,2015-01-13 05:14:17,FALSE,NA,"554793522508070912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iambmac",1,TRUE,FALSE,NA,NA
"@ChaseSupport It would be really helpful to have one near home.",FALSE,0,"ChaseSupport",2015-01-13 05:13:32,FALSE,NA,"554793331075870720","274789264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InqriMena",0,FALSE,FALSE,NA,NA
"@ChaseSupport Hi, You guys should put a Chase ATM in Rantoul, Illinois. I have to travel 20 - 25 min to get to a Chase ATM.",FALSE,0,"ChaseSupport",2015-01-13 05:13:10,FALSE,NA,"554793238872489984","274789264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InqriMena",0,FALSE,FALSE,NA,NA
"@ChaseSupport thank you for getting back with me! Have a wonderful evening.",FALSE,0,"ChaseSupport",2015-01-13 05:04:34,FALSE,"554790906621358080","554791073407840256","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mollykat5",0,FALSE,FALSE,"-82.99124879","39.95547056"
"Dear identity thieves, You suck. Love, us. Oh, and thanks @ChaseSupport for catching it and calling us.",FALSE,0,NA,2015-01-13 04:56:44,FALSE,NA,"554789104760934400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","franchise02",0,FALSE,FALSE,NA,NA
"@ChaseSupport Turned overdraft off 11/15, still charged til 1/5, happened on another acct and got full refund. How can I get this fixed?",FALSE,0,"ChaseSupport",2015-01-13 04:53:57,FALSE,NA,"554788401795174400","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chaos2tw",0,FALSE,FALSE,NA,NA
"Way to go, @ChaseSupport. Solving problems on Twitter and letting me be lazier than ever. Many thanks to ^TZ for all the help.",FALSE,0,NA,2015-01-13 04:41:28,FALSE,NA,"554785263181107200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iambmac",0,FALSE,FALSE,NA,NA
"@ChaseSupport Are there plans to bring back eBills for BofA? Will probably cancel my card due to the hassle but thought I'd check first.",FALSE,0,"ChaseSupport",2015-01-13 04:34:22,FALSE,NA,"554783474658181120","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3rikChristenson",0,FALSE,FALSE,NA,NA
"@nbc6 @ChaseSupport  ask chase how they use my dead mom to justify giving 83 yr old 3rd mortgage",FALSE,0,"nbc6",2015-01-13 04:20:42,FALSE,NA,"554780034901508096","15727981","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kjacklaw",0,FALSE,FALSE,"-84.20395595","34.08659137"
"@ChaseSupport when the sltn to avoiding fees on your accts is ""get a different job"" or ""have more money"" its an easy decision to close acct",FALSE,0,"ChaseSupport",2015-01-13 04:20:13,FALSE,NA,"554779913824518144","274789264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lostinthew00ds",0,FALSE,FALSE,NA,NA
"@ChaseSupport the branch on Gender. The bankers name was Francesca Hargrow. She was the only banker helping customers while we were there.",FALSE,0,"ChaseSupport",2015-01-13 04:14:28,FALSE,"554778110559002624","554778465787187200","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mollykat5",0,FALSE,FALSE,"-82.99111165","39.95531351"
"@ChaseSupport  looking forward to now looking up the 1st mortgage from 20 years ago that you trumped their lien. Scum",FALSE,0,"ChaseSupport",2015-01-13 04:09:12,FALSE,NA,"554777141750276096","274789264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kjacklaw",0,FALSE,FALSE,"-84.20421152","34.08654239"
